2007	11	19	18	2	10.000000	140.000000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	19	19	2	10.368534	139.693234	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	20	2	10.728177	139.390485	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	21	2	11.070037	139.095770	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	22	2	11.385222	138.813106	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	23	2	11.664840	138.546511	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	00	2	11.900000	138.300000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	20	01	2	12.085147	138.076352	1003.666667	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	02	2	12.228068	137.873388	1003.333333	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	03	2	12.339890	137.687689	1003.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	04	2	12.431736	137.515837	1002.666667	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	05	2	12.514731	137.354414	1002.333333	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	06	2	12.600000	137.200000	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	20	07	2	12.695972	137.049042	1001.666667	5.833333	0.000000	0	0	0	1	20	10	0	0	0	1
2007	11	20	08	2	12.800291	136.897444	1001.333333	11.666667	0.000000	0	0	0	2	40	20	0	0	0	1
2007	11	20	09	2	12.907905	136.740973	1001.000000	17.500000	0.000000	0	0	0	4	60	30	0	0	0	1
2007	11	20	10	2	13.013762	136.575397	1000.666667	23.333333	0.000000	0	0	0	5	80	40	0	0	0	1
2007	11	20	11	2	13.112811	136.396483	1000.333333	29.166667	0.000000	0	0	0	6	100	50	0	0	0	1
2007	11	20	12	3	13.200000	136.200000	1000.000000	35.000000	0.000000	0	0	0	8	120	60	0	0	0	0
