2007	11	18	18	2	8.900000	127.000000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	18	19	2	9.081016	126.745832	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	18	20	2	9.256715	126.492378	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	18	21	2	9.421780	126.240353	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	18	22	2	9.570893	125.990472	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	18	23	2	9.698739	125.743450	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	00	2	9.800000	125.500000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	19	01	2	9.870972	125.260586	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	02	2	9.914405	125.024665	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	03	2	9.934661	124.791441	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	04	2	9.936104	124.560119	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	05	2	9.923096	124.329904	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	06	2	9.900000	124.100000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	19	07	2	9.870744	123.870156	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	08	2	9.837518	123.642295	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	09	2	9.802076	123.418882	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	10	2	9.766172	123.202385	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	11	2	9.731562	122.995269	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	12	2	9.700000	122.800000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	19	13	2	9.672903	122.617585	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	14	2	9.650339	122.443192	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	15	2	9.632036	122.270529	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	16	2	9.617726	122.093304	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	17	2	9.607137	121.905225	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	18	2	9.600000	121.700000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	19	19	2	9.595977	121.473392	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	20	2	9.594461	121.229381	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	21	2	9.594779	120.974001	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	22	2	9.596257	120.713288	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	19	23	2	9.598222	120.453276	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	00	2	9.600000	120.200000	1004.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	20	01	2	9.601061	119.958292	1003.666667	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	02	2	9.601448	119.728173	1003.333333	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	03	2	9.601349	119.508465	1003.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	04	2	9.600950	119.297987	1002.666667	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	05	2	9.600438	119.095559	1002.333333	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	06	2	9.600000	118.900000	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	20	07	2	9.599780	118.710109	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	08	2	9.599746	118.524593	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	09	2	9.599825	118.342138	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	10	2	9.599943	118.161430	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	11	2	9.600026	117.981156	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1
2007	11	20	12	2	9.600000	117.800000	1002.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0
2007	11	20	13	2	9.599821	117.617015	1001.666667	5.833333	0.000000	0	0	0	1	16	16	0	0	0	1
2007	11	20	14	2	9.599568	117.432716	1001.333333	11.666667	0.000000	0	0	0	3	33	33	0	0	0	1
